date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,日期,小时,是否为高峰,temp_celsius,weekday,is_weekend,weather_main_code
2013-05-10 23:00:00,0,280.27,0.0,0.0,75,Clouds,broken clouds,1683,10,23,0,7.12,4,0,1
2013-05-11 00:00:00,0,279.77,0.0,0.0,75,Clouds,broken clouds,962,11,0,0,6.62,5,1,1
2013-05-11 01:00:00,0,279.05,0.0,0.0,1,Clear,sky is clear,744,11,1,0,5.9,5,1,0
2013-05-11 02:00:00,0,278.51,0.0,0.0,90,Clouds,overcast clouds,495,11,2,0,5.36,5,1,1
2013-05-11 03:00:00,0,278.06,0.0,0.0,40,Clouds,scattered clouds,304,11,3,0,4.91,5,1,1
2013-05-11 04:00:00,0,277.4,0.0,0.0,1,Clear,sky is clear,329,11,4,0,4.25,5,1,0
2013-05-11 05:00:00,0,276.31,0.0,0.0,20,Clouds,few clouds,562,11,5,0,3.16,5,1,1
2013-05-11 06:00:00,0,275.75,0.0,0.0,1,Clear,sky is clear,1167,11,6,0,2.6,5,1,0
2013-05-11 07:00:00,0,275.76,0.0,0.0,1,Clear,sky is clear,1731,11,7,0,2.61,5,1,0
2013-05-11 08:00:00,0,276.81,0.0,0.0,1,Clear,sky is clear,2512,11,8,0,3.66,5,1,0
2013-05-11 09:00:00,0,278.59,0.0,0.0,1,Clear,sky is clear,3253,11,9,0,5.44,5,1,0
2013-05-11 10:00:00,0,280.76,0.0,0.0,1,Clear,sky is clear,3193,11,10,0,7.61,5,1,0
2013-05-11 11:00:00,0,282.69,0.0,0.0,1,Clear,sky is clear,3544,11,11,0,9.54,5,1,0
2013-05-11 12:00:00,0,284.91,0.0,0.0,1,Clear,sky is clear,3793,11,12,0,11.76,5,1,0
2013-05-11 13:00:00,0,287.09,0.0,0.0,1,Clear,sky is clear,3678,11,13,0,13.94,5,1,0
2013-05-11 14:00:00,0,288.72,0.0,0.0,1,Clear,sky is clear,3391,11,14,0,15.57,5,1,0
2013-05-11 15:00:00,0,290.01,0.0,0.0,1,Clear,sky is clear,3441,11,15,0,16.86,5,1,0
2013-05-11 16:00:00,0,290.97,0.0,0.0,1,Clear,sky is clear,3280,11,16,0,17.82,5,1,0
2013-05-11 17:00:00,0,291.5,0.0,0.0,1,Clear,sky is clear,3228,11,17,0,18.35,5,1,0
2013-05-11 18:00:00,0,291.74,0.0,0.0,1,Clear,sky is clear,2771,11,18,0,18.59,5,1,0
2013-05-11 19:00:00,0,291.51,0.0,0.0,1,Clear,sky is clear,2394,11,19,0,18.36,5,1,0
2013-05-11 20:00:00,0,290.43,0.0,0.0,75,Clouds,broken clouds,2150,11,20,0,17.28,5,1,1
2013-05-11 21:00:00,0,288.93,0.0,0.0,1,Clear,sky is clear,2147,11,21,0,15.78,5,1,0
2013-05-11 22:00:00,0,287.0,0.0,0.0,75,Clouds,broken clouds,2053,11,22,0,13.85,5,1,1
2013-05-11 23:00:00,0,286.71,0.0,0.0,75,Clouds,broken clouds,1374,11,23,0,13.56,5,1,1
2013-05-12 00:00:00,0,286.18,0.0,0.0,90,Drizzle,light intensity drizzle,1006,12,0,0,13.03,6,1,2
2013-05-12 00:00:00,0,286.18,0.0,0.0,90,Rain,light rain,1006,12,0,0,13.03,6,1,6
2013-05-12 01:00:00,0,285.59,0.0,0.0,90,Clouds,overcast clouds,648,12,1,0,12.44,6,1,1
2013-05-12 02:00:00,0,284.28,0.0,0.0,75,Squall,SQUALLS,420,12,2,0,11.13,6,1,9
2013-05-12 03:00:00,0,282.26,0.0,0.0,75,Clouds,broken clouds,297,12,3,0,9.11,6,1,1
2013-05-12 04:00:00,0,280.23,0.0,0.0,1,Clear,sky is clear,226,12,4,0,7.08,6,1,0
2013-05-12 05:00:00,0,279.1,0.0,0.0,1,Clear,sky is clear,378,12,5,0,5.95,6,1,0
2013-05-12 06:00:00,0,278.24,0.0,0.0,1,Clear,sky is clear,631,12,6,0,5.09,6,1,0
2013-05-12 07:00:00,0,278.09,0.0,0.0,1,Clear,sky is clear,955,12,7,0,4.94,6,1,0
2013-05-12 08:00:00,0,278.68,0.0,0.0,40,Clouds,scattered clouds,1486,12,8,0,5.53,6,1,1
2013-05-12 09:00:00,0,279.29,0.0,0.0,90,Clouds,overcast clouds,2256,12,9,0,6.14,6,1,1
2013-05-12 10:00:00,0,279.95,0.0,0.0,90,Clouds,overcast clouds,2862,12,10,0,6.8,6,1,1
2013-05-12 11:00:00,0,280.75,0.0,0.0,75,Clouds,broken clouds,3094,12,11,0,7.6,6,1,1
2013-05-12 12:00:00,0,281.75,0.0,0.0,40,Clouds,scattered clouds,3311,12,12,0,8.6,6,1,1
2013-05-12 13:00:00,0,282.79,0.0,0.0,75,Clouds,broken clouds,3277,12,13,0,9.64,6,1,1
2013-05-12 14:00:00,0,283.37,0.0,0.0,1,Clear,sky is clear,3121,12,14,0,10.22,6,1,0
2013-05-12 15:00:00,0,283.26,0.0,0.0,75,Clouds,broken clouds,3168,12,15,0,10.11,6,1,1
2013-05-12 16:00:00,0,283.1,0.0,0.0,75,Clouds,broken clouds,3004,12,16,0,9.95,6,1,1
2013-05-12 17:00:00,0,283.38,0.0,0.0,75,Clouds,broken clouds,2893,12,17,0,10.23,6,1,1
2013-05-12 18:00:00,0,283.41,0.0,0.0,40,Clouds,scattered clouds,2754,12,18,0,10.26,6,1,1
2013-05-12 19:00:00,0,283.3,0.0,0.0,40,Clouds,scattered clouds,2464,12,19,0,10.15,6,1,1
2013-05-12 20:00:00,0,282.46,0.0,0.0,40,Clouds,scattered clouds,2341,12,20,0,9.31,6,1,1
2013-05-12 21:00:00,0,281.09,0.0,0.0,20,Clouds,few clouds,2053,12,21,0,7.94,6,1,1
2013-05-12 22:00:00,0,280.16,0.0,0.0,1,Clear,sky is clear,1581,12,22,0,7.01,6,1,0
2013-05-12 23:00:00,0,278.74,0.0,0.0,1,Clear,sky is clear,878,12,23,0,5.59,6,1,0
2013-05-13 00:00:00,0,277.57,0.0,0.0,1,Clear,sky is clear,521,13,0,0,4.42,0,0,0
2013-05-13 01:00:00,0,276.87,0.0,0.0,1,Clear,sky is clear,269,13,1,0,3.72,0,0,0
2013-05-13 02:00:00,0,276.3,0.0,0.0,1,Clear,sky is clear,227,13,2,0,3.15,0,0,0
2013-05-13 03:00:00,0,275.69,0.0,0.0,1,Clear,sky is clear,289,13,3,0,2.54,0,0,0
2013-05-13 04:00:00,0,274.77,0.0,0.0,1,Clear,sky is clear,718,13,4,0,1.62,0,0,0
2013-05-13 05:00:00,0,274.21,0.0,0.0,1,Clear,sky is clear,2682,13,5,0,1.06,0,0,0
2013-05-13 06:00:00,0,273.79,0.0,0.0,1,Clear,sky is clear,5790,13,6,1,0.64,0,0,0
2013-05-13 07:00:00,0,274.53,0.0,0.0,1,Clear,sky is clear,6969,13,7,1,1.38,0,0,0
2013-05-13 08:00:00,0,276.16,0.0,0.0,1,Clear,sky is clear,5972,13,8,1,3.01,0,0,0
2013-05-13 09:00:00,0,278.61,0.0,0.0,1,Clear,sky is clear,5013,13,9,0,5.46,0,0,0
2013-05-13 10:00:00,0,280.02,0.0,0.0,1,Clear,sky is clear,4402,13,10,0,6.87,0,0,0
2013-05-13 11:00:00,0,281.24,0.0,0.0,1,Clear,sky is clear,4477,13,11,0,8.09,0,0,0
2013-05-13 12:00:00,0,282.56,0.0,0.0,1,Clear,sky is clear,4778,13,12,0,9.41,0,0,0
2013-05-13 13:00:00,0,283.69,0.0,0.0,1,Clear,sky is clear,4774,13,13,0,10.54,0,0,0
2013-05-13 14:00:00,0,284.93,0.0,0.0,1,Clear,sky is clear,5175,13,14,1,11.78,0,0,0
2013-05-13 15:00:00,0,285.37,0.0,0.0,1,Clear,sky is clear,5794,13,15,1,12.22,0,0,0
2013-05-13 16:00:00,0,286.48,0.0,0.0,1,Clear,sky is clear,6454,13,16,1,13.33,0,0,0
2013-05-13 17:00:00,0,286.93,0.0,0.0,1,Clear,sky is clear,6385,13,17,1,13.78,0,0,0
2013-05-13 18:00:00,0,287.21,0.0,0.0,1,Clear,sky is clear,4620,13,18,0,14.06,0,0,0
2013-05-13 19:00:00,0,287.25,0.0,0.0,1,Clear,sky is clear,3205,13,19,0,14.1,0,0,0
2013-05-13 20:00:00,0,286.59,0.0,0.0,1,Clear,sky is clear,2789,13,20,0,13.44,0,0,0
2013-05-13 21:00:00,0,284.73,0.0,0.0,1,Clear,sky is clear,2568,13,21,0,11.58,0,0,0
2013-05-13 22:00:00,0,282.96,0.0,0.0,1,Clear,sky is clear,1686,13,22,0,9.81,0,0,0
2013-05-13 23:00:00,0,281.11,0.0,0.0,1,Clear,sky is clear,958,13,23,0,7.96,0,0,0
2013-05-14 00:00:00,0,279.3,0.0,0.0,1,Clear,sky is clear,580,14,0,0,6.15,1,0,0
2013-05-14 01:00:00,0,278.36,0.0,0.0,1,Clear,sky is clear,324,14,1,0,5.21,1,0,0
2013-05-14 02:00:00,0,277.66,0.0,0.0,1,Clear,sky is clear,238,14,2,0,4.51,1,0,0
2013-05-14 03:00:00,0,276.82,0.0,0.0,1,Clear,sky is clear,344,14,3,0,3.67,1,0,0
2013-05-14 04:00:00,0,276.18,0.0,0.0,1,Clear,sky is clear,755,14,4,0,3.03,1,0,0
2013-05-14 05:00:00,0,275.85,0.0,0.0,1,Clear,sky is clear,2836,14,5,0,2.7,1,0,0
2013-05-14 06:00:00,0,276.27,0.0,0.0,40,Clouds,scattered clouds,5590,14,6,1,3.12,1,0,1
2013-05-14 07:00:00,0,277.38,0.0,0.0,1,Clear,sky is clear,6501,14,7,1,4.23,1,0,0
2013-05-14 08:00:00,0,279.03,0.0,0.0,90,Clouds,overcast clouds,5806,14,8,1,5.88,1,0,1
2013-05-14 09:00:00,0,281.85,0.0,0.0,75,Clouds,broken clouds,5046,14,9,0,8.7,1,0,1
2013-05-14 10:00:00,0,286.53,0.0,0.0,75,Clouds,broken clouds,4579,14,10,0,13.38,1,0,1
2013-05-14 11:00:00,0,287.5,0.0,0.0,90,Rain,light rain,4761,14,11,0,14.35,1,0,6
2013-05-14 12:00:00,0,287.44,0.0,0.0,90,Rain,light rain,4888,14,12,0,14.29,1,0,6
2013-05-14 13:00:00,0,287.86,0.0,0.0,90,Rain,light rain,5027,14,13,0,14.71,1,0,6
2013-05-14 14:00:00,0,289.28,0.0,0.0,40,Clouds,scattered clouds,5640,14,14,1,16.13,1,0,1
2013-05-14 15:00:00,0,290.73,0.0,0.0,1,Clear,sky is clear,6093,14,15,1,17.58,1,0,0
2013-05-14 16:00:00,0,292.22,0.0,0.0,1,Clear,sky is clear,6653,14,16,1,19.07,1,0,0
2013-05-14 17:00:00,0,293.74,0.0,0.0,1,Clear,sky is clear,6445,14,17,1,20.59,1,0,0
2013-05-14 18:00:00,0,295.09,0.0,0.0,75,Clouds,broken clouds,5182,14,18,1,21.94,1,0,1
2013-05-14 19:00:00,0,295.0,0.0,0.0,1,Clear,sky is clear,3748,14,19,0,21.85,1,0,0
2013-05-14 20:00:00,0,294.49,0.0,0.0,1,Clear,sky is clear,3530,14,20,0,21.34,1,0,0
2013-05-14 21:00:00,0,293.03,0.0,0.0,75,Clouds,broken clouds,3282,14,21,0,19.88,1,0,1
2013-05-14 22:00:00,0,292.57,0.0,0.0,1,Clear,sky is clear,2286,14,22,0,19.42,1,0,0
2013-05-14 23:00:00,0,291.59,0.0,0.0,1,Clear,sky is clear,1350,14,23,0,18.44,1,0,0
2013-05-15 00:00:00,0,291.05,0.0,0.0,1,Clear,sky is clear,691,15,0,0,17.9,2,0,0
2013-05-15 01:00:00,0,290.04,0.0,0.0,1,Clear,sky is clear,389,15,1,0,16.89,2,0,0
2013-05-15 02:00:00,0,288.64,0.0,0.0,1,Clear,sky is clear,261,15,2,0,15.49,2,0,0
2013-05-15 03:00:00,0,286.69,0.0,0.0,1,Clear,sky is clear,349,15,3,0,13.54,2,0,0
2013-05-15 04:00:00,0,285.73,0.0,0.0,1,Clear,sky is clear,795,15,4,0,12.58,2,0,0
2013-05-15 05:00:00,0,284.49,0.0,0.0,1,Clear,sky is clear,2764,15,5,0,11.34,2,0,0
2013-05-15 06:00:00,0,283.12,0.0,0.0,1,Clear,sky is clear,5952,15,6,1,9.97,2,0,0
2013-05-15 07:00:00,0,285.13,0.0,0.0,20,Clouds,few clouds,6624,15,7,1,11.98,2,0,1
2013-05-15 08:00:00,0,287.82,0.0,0.0,1,Clear,sky is clear,6618,15,8,1,14.67,2,0,0
2013-05-15 09:00:00,0,292.46,0.0,0.0,1,Clear,sky is clear,5449,15,9,1,19.31,2,0,0
2013-05-15 10:00:00,0,295.22,0.0,0.0,75,Clouds,broken clouds,4846,15,10,0,22.07,2,0,1
2013-05-15 11:00:00,0,295.35,0.0,0.0,75,Rain,light rain,5362,15,11,1,22.2,2,0,6
2013-05-15 12:00:00,0,296.55,0.0,0.0,75,Clouds,broken clouds,5162,15,12,1,23.4,2,0,1
2013-05-15 13:00:00,0,299.52,0.0,0.0,40,Clouds,scattered clouds,5036,15,13,0,26.37,2,0,1
2013-05-15 14:00:00,0,302.46,0.0,0.0,40,Clouds,scattered clouds,5409,15,14,1,29.31,2,0,1
2013-05-15 15:00:00,0,304.66,0.0,0.0,1,Clear,sky is clear,6236,15,15,1,31.51,2,0,0
2013-05-15 16:00:00,0,306.61,0.0,0.0,20,Clouds,few clouds,6423,15,16,1,33.46,2,0,1
2013-05-15 17:00:00,0,308.24,0.0,0.0,20,Clouds,few clouds,5982,15,17,1,35.09,2,0,1
2013-05-15 18:00:00,0,307.66,0.0,0.0,1,Clear,sky is clear,4858,15,18,0,34.51,2,0,0
2013-05-15 19:00:00,0,306.02,0.0,0.0,1,Clear,sky is clear,3536,15,19,0,32.87,2,0,0
2013-05-15 20:00:00,0,303.83,0.0,0.0,1,Clear,sky is clear,3147,15,20,0,30.68,2,0,0
2013-05-15 21:00:00,0,300.28,0.0,0.0,1,Clear,sky is clear,2934,15,21,0,27.13,2,0,0
2013-05-15 22:00:00,0,298.27,0.0,0.0,1,Clear,sky is clear,2257,15,22,0,25.12,2,0,0
2013-05-15 23:00:00,0,296.21,0.0,0.0,1,Clear,sky is clear,1254,15,23,0,23.06,2,0,0
2013-05-16 00:00:00,0,294.76,0.0,0.0,1,Clear,sky is clear,648,16,0,0,21.61,3,0,0
2013-05-16 01:00:00,0,293.2,0.0,0.0,1,Clear,sky is clear,382,16,1,0,20.05,3,0,0
2013-05-16 02:00:00,0,291.53,0.0,0.0,1,Clear,sky is clear,277,16,2,0,18.38,3,0,0
2013-05-16 03:00:00,0,289.96,0.0,0.0,1,Clear,sky is clear,335,16,3,0,16.81,3,0,0
2013-05-16 04:00:00,0,288.53,0.0,0.0,1,Clear,sky is clear,752,16,4,0,15.38,3,0,0
2013-05-16 05:00:00,0,286.42,0.0,0.0,1,Clear,sky is clear,2851,16,5,0,13.27,3,0,0
2013-05-16 06:00:00,0,285.43,0.0,0.0,1,Clear,sky is clear,5903,16,6,1,12.28,3,0,0
2013-05-16 07:00:00,0,286.21,0.0,0.0,40,Clouds,scattered clouds,6642,16,7,1,13.06,3,0,1
2013-05-16 08:00:00,0,287.79,0.0,0.0,75,Clouds,broken clouds,6404,16,8,1,14.64,3,0,1
2013-05-16 09:00:00,0,289.36,0.0,0.0,1,Clear,sky is clear,5265,16,9,1,16.21,3,0,0
2013-05-16 10:00:00,0,289.71,0.0,0.0,1,Clear,sky is clear,4537,16,10,0,16.56,3,0,0
2013-05-16 11:00:00,0,290.67,0.0,0.0,1,Clear,sky is clear,5004,16,11,0,17.52,3,0,0
2013-05-16 12:00:00,0,292.09,0.0,0.0,1,Clear,sky is clear,5017,16,12,0,18.94,3,0,0
2013-05-16 13:00:00,0,294.14,0.0,0.0,1,Clear,sky is clear,5151,16,13,1,20.99,3,0,0
2013-05-16 14:00:00,0,295.77,0.0,0.0,1,Clear,sky is clear,5544,16,14,1,22.62,3,0,0
2013-05-16 15:00:00,0,296.79,0.0,0.0,1,Clear,sky is clear,6263,16,15,1,23.64,3,0,0
2013-05-16 16:00:00,0,297.59,0.0,0.0,40,Clouds,scattered clouds,6592,16,16,1,24.44,3,0,1
2013-05-16 17:00:00,0,298.13,0.0,0.0,40,Clouds,scattered clouds,6268,16,17,1,24.98,3,0,1
2013-05-16 18:00:00,0,298.29,0.0,0.0,75,Clouds,broken clouds,4703,16,18,0,25.14,3,0,1
2013-05-16 19:00:00,0,298.25,0.0,0.0,75,Clouds,broken clouds,3451,16,19,0,25.1,3,0,1
2013-05-16 20:00:00,0,297.3,0.0,0.0,1,Clear,sky is clear,3223,16,20,0,24.15,3,0,0
2013-05-16 21:00:00,0,295.44,0.0,0.0,1,Clear,sky is clear,3265,16,21,0,22.29,3,0,0
2013-05-16 22:00:00,0,293.87,0.0,0.0,1,Clear,sky is clear,2317,16,22,0,20.72,3,0,0
2013-05-16 23:00:00,0,292.47,0.0,0.0,1,Clear,sky is clear,1313,16,23,0,19.32,3,0,0
2013-05-17 00:00:00,0,291.73,0.0,0.0,75,Clouds,broken clouds,751,17,0,0,18.58,4,0,1
2013-05-17 01:00:00,0,291.08,0.0,0.0,1,Clear,sky is clear,475,17,1,0,17.93,4,0,0
2013-05-17 02:00:00,0,290.27,0.0,0.0,1,Clear,sky is clear,311,17,2,0,17.12,4,0,0
2013-05-17 03:00:00,0,288.97,0.0,0.0,1,Clear,sky is clear,365,17,3,0,15.82,4,0,0
2013-05-17 04:00:00,0,288.31,0.0,0.0,1,Clear,sky is clear,727,17,4,0,15.16,4,0,0
2013-05-17 05:00:00,0,286.37,0.0,0.0,1,Clear,sky is clear,2514,17,5,0,13.22,4,0,0
2013-05-17 06:00:00,0,285.31,0.0,0.0,1,Clear,sky is clear,5501,17,6,1,12.16,4,0,0
2013-05-17 07:00:00,0,285.41,0.0,0.0,40,Clouds,scattered clouds,6778,17,7,1,12.26,4,0,1
2013-05-17 08:00:00,0,288.21,0.0,0.0,1,Clear,sky is clear,5740,17,8,1,15.06,4,0,0
2013-05-17 09:00:00,0,291.15,0.0,0.0,1,Clear,sky is clear,5008,17,9,0,18.0,4,0,0
2013-05-17 10:00:00,0,293.82,0.0,0.0,1,Clear,sky is clear,4619,17,10,0,20.67,4,0,0
2013-05-17 11:00:00,0,296.05,0.0,0.0,1,Clear,sky is clear,5256,17,11,1,22.9,4,0,0
2013-05-17 12:00:00,0,297.9,0.0,0.0,1,Clear,sky is clear,5422,17,12,1,24.75,4,0,0
2013-05-17 13:00:00,0,299.15,0.0,0.0,1,Clear,sky is clear,5616,17,13,1,26.0,4,0,0
2013-05-17 14:00:00,0,299.97,0.0,0.0,1,Clear,sky is clear,5570,17,14,1,26.82,4,0,0
2013-05-17 16:00:00,0,300.45,0.0,0.0,1,Clear,sky is clear,6366,17,16,1,27.3,4,0,0
2013-05-17 17:00:00,0,300.26,0.0,0.0,1,Clear,sky is clear,6039,17,17,1,27.11,4,0,0
2013-05-17 18:00:00,0,299.83,0.0,0.0,1,Clear,sky is clear,5153,17,18,1,26.68,4,0,0
2013-05-17 19:00:00,0,299.03,0.0,0.0,1,Clear,sky is clear,3566,17,19,0,25.88,4,0,0
2013-05-17 20:00:00,0,298.21,0.0,0.0,1,Clear,sky is clear,2928,17,20,0,25.06,4,0,0
2013-05-17 21:00:00,0,296.71,0.0,0.0,1,Clear,sky is clear,2839,17,21,0,23.56,4,0,0
2013-05-17 22:00:00,0,295.53,0.0,0.0,1,Clear,sky is clear,2641,17,22,0,22.38,4,0,0
2013-05-17 23:00:00,0,294.45,0.0,0.0,75,Clouds,broken clouds,1851,17,23,0,21.3,4,0,1
2013-05-18 00:00:00,0,293.38,0.0,0.0,90,Clouds,overcast clouds,1173,18,0,0,20.23,5,1,1
2013-05-18 01:00:00,0,292.04,0.0,0.0,90,Drizzle,light intensity drizzle,727,18,1,0,18.89,5,1,2
2013-05-18 02:00:00,0,291.39,0.0,0.0,90,Rain,light rain,501,18,2,0,18.24,5,1,6
2013-05-18 03:00:00,0,290.8,0.0,0.0,90,Rain,light rain,352,18,3,0,17.65,5,1,6
2013-05-18 04:00:00,0,290.48,0.0,0.0,90,Clouds,overcast clouds,391,18,4,0,17.33,5,1,1
2013-05-18 05:00:00,0,289.92,0.0,0.0,90,Rain,light rain,756,18,5,0,16.77,5,1,6
2013-05-18 06:00:00,0,288.82,0.0,0.0,90,Rain,light rain,1331,18,6,0,15.67,5,1,6
2013-05-18 07:00:00,0,287.15,0.0,0.0,90,Rain,light rain,1984,18,7,0,14.0,5,1,6
2013-05-18 07:00:00,0,287.15,0.0,0.0,90,Mist,mist,1984,18,7,0,14.0,5,1,5
2013-05-18 07:00:00,0,287.15,0.0,0.0,90,Drizzle,drizzle,1984,18,7,0,14.0,5,1,2
2013-05-18 08:00:00,0,286.63,0.0,0.0,90,Drizzle,drizzle,2726,18,8,0,13.48,5,1,2
2013-05-18 09:00:00,0,286.79,0.0,0.0,90,Clouds,overcast clouds,3477,18,9,0,13.64,5,1,1
2013-05-18 10:00:00,0,286.98,0.0,0.0,90,Clouds,overcast clouds,3696,18,10,0,13.83,5,1,1
2013-05-18 11:00:00,0,287.76,0.0,0.0,90,Clouds,overcast clouds,4161,18,11,0,14.61,5,1,1
2013-05-18 12:00:00,0,288.22,0.0,0.0,90,Clouds,overcast clouds,4742,18,12,0,15.07,5,1,1
2013-05-18 13:00:00,0,288.6,0.0,0.0,90,Clouds,overcast clouds,4577,18,13,0,15.45,5,1,1
2013-05-18 14:00:00,0,288.56,0.0,0.0,90,Rain,light rain,4866,18,14,0,15.41,5,1,6
2013-05-18 14:00:00,0,288.56,0.0,0.0,90,Mist,mist,4866,18,14,0,15.41,5,1,5
2013-05-18 14:00:00,0,288.56,0.0,0.0,90,Rain,moderate rain,4866,18,14,0,15.41,5,1,6
2013-05-18 15:00:00,0,287.89,0.0,0.0,90,Rain,light rain,4875,18,15,0,14.74,5,1,6
2013-05-18 15:00:00,0,287.89,0.0,0.0,90,Mist,mist,4875,18,15,0,14.74,5,1,5
2013-05-18 15:00:00,0,287.89,0.0,0.0,90,Rain,moderate rain,4875,18,15,0,14.74,5,1,6
2013-05-18 16:00:00,0,287.25,0.0,0.0,90,Rain,moderate rain,4935,18,16,0,14.1,5,1,6
2013-05-18 16:00:00,0,287.25,0.0,0.0,90,Mist,mist,4935,18,16,0,14.1,5,1,5
2013-05-18 16:00:00,0,287.25,0.0,0.0,90,Rain,light rain,4935,18,16,0,14.1,5,1,6
2013-05-18 17:00:00,0,286.91,0.0,0.0,90,Rain,light rain,4813,18,17,0,13.76,5,1,6
2013-05-18 17:00:00,0,286.91,0.0,0.0,90,Mist,mist,4813,18,17,0,13.76,5,1,5
2013-05-18 17:00:00,0,286.91,0.0,0.0,90,Rain,moderate rain,4813,18,17,0,13.76,5,1,6
2013-05-18 18:00:00,0,287.29,0.0,0.0,90,Clouds,overcast clouds,4237,18,18,0,14.14,5,1,1
2013-05-18 19:00:00,0,287.29,0.0,0.0,90,Clouds,overcast clouds,3327,18,19,0,14.14,5,1,1
2013-05-18 20:00:00,0,287.18,0.0,0.0,90,Clouds,overcast clouds,2974,18,20,0,14.03,5,1,1
2013-05-18 21:00:00,0,287.23,0.0,0.0,90,Clouds,overcast clouds,3099,18,21,0,14.08,5,1,1
2013-05-18 22:00:00,0,287.01,0.0,0.0,90,Clouds,overcast clouds,3095,18,22,0,13.86,5,1,1
2013-05-18 23:00:00,0,286.82,0.0,0.0,90,Clouds,overcast clouds,2361,18,23,0,13.67,5,1,1
2013-05-19 00:00:00,0,286.78,0.0,0.0,90,Mist,mist,1475,19,0,0,13.63,6,1,5
2013-05-19 01:00:00,0,286.78,0.0,0.0,90,Mist,mist,1001,19,1,0,13.63,6,1,5
2013-05-19 01:00:00,0,286.78,0.0,0.0,90,Rain,light rain,1001,19,1,0,13.63,6,1,6
2013-05-19 02:00:00,0,286.66,0.0,0.0,90,Mist,mist,639,19,2,0,13.51,6,1,5
2013-05-19 02:00:00,0,286.66,0.0,0.0,90,Rain,light rain,639,19,2,0,13.51,6,1,6
2013-05-19 03:00:00,0,286.63,0.0,0.0,40,Mist,mist,402,19,3,0,13.48,6,1,5
2013-05-19 04:00:00,0,286.83,0.0,0.0,40,Clouds,scattered clouds,318,19,4,0,13.68,6,1,1
2013-05-19 05:00:00,0,286.88,0.0,0.0,1,Thunderstorm,proximity thunderstorm with rain,541,19,5,0,13.73,6,1,10
2013-05-19 05:00:00,0,286.88,0.0,0.0,1,Thunderstorm,thunderstorm with heavy rain,541,19,5,0,13.73,6,1,10
2013-05-19 05:00:00,0,286.88,0.0,0.0,1,Rain,light rain,541,19,5,0,13.73,6,1,6
2013-05-19 06:00:00,0,286.78,0.0,0.0,90,Rain,light rain,815,19,6,0,13.63,6,1,6
2013-05-19 06:00:00,0,286.78,0.0,0.0,90,Thunderstorm,proximity thunderstorm,815,19,6,0,13.63,6,1,10
2013-05-19 06:00:00,0,286.78,0.0,0.0,90,Mist,mist,815,19,6,0,13.63,6,1,5
2013-05-19 06:00:00,0,286.78,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,815,19,6,0,13.63,6,1,10
2013-05-19 06:00:00,0,286.78,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,815,19,6,0,13.63,6,1,10
2013-05-19 07:00:00,0,286.52,0.0,0.0,90,Rain,moderate rain,1120,19,7,0,13.37,6,1,6
2013-05-19 07:00:00,0,286.52,0.0,0.0,90,Mist,mist,1120,19,7,0,13.37,6,1,5
2013-05-19 07:00:00,0,286.52,0.0,0.0,90,Rain,light rain,1120,19,7,0,13.37,6,1,6
2013-05-19 07:00:00,0,286.52,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,1120,19,7,0,13.37,6,1,10
2013-05-19 08:00:00,0,286.37,0.0,0.0,90,Thunderstorm,thunderstorm with rain,1700,19,8,0,13.22,6,1,10
2013-05-19 08:00:00,0,286.37,0.0,0.0,90,Mist,mist,1700,19,8,0,13.22,6,1,5
2013-05-19 08:00:00,0,286.37,0.0,0.0,90,Thunderstorm,proximity thunderstorm,1700,19,8,0,13.22,6,1,10
2013-05-19 08:00:00,0,286.37,0.0,0.0,90,Rain,moderate rain,1700,19,8,0,13.22,6,1,6
2013-05-19 08:00:00,0,286.37,0.0,0.0,90,Rain,light rain,1700,19,8,0,13.22,6,1,6
2013-05-19 09:00:00,0,286.36,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2802,19,9,0,13.21,6,1,10
2013-05-19 09:00:00,0,286.36,0.0,0.0,90,Mist,mist,2802,19,9,0,13.21,6,1,5
2013-05-19 09:00:00,0,286.36,0.0,0.0,90,Rain,moderate rain,2802,19,9,0,13.21,6,1,6
2013-05-19 09:00:00,0,286.36,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2802,19,9,0,13.21,6,1,10
2013-05-19 09:00:00,0,286.36,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2802,19,9,0,13.21,6,1,10
2013-05-19 10:00:00,0,287.15,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,3591,19,10,0,14.0,6,1,10
2013-05-19 10:00:00,0,287.15,0.0,0.0,90,Mist,mist,3591,19,10,0,14.0,6,1,5
2013-05-19 10:00:00,0,287.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,3591,19,10,0,14.0,6,1,10
2013-05-19 10:00:00,0,287.15,0.0,0.0,90,Rain,moderate rain,3591,19,10,0,14.0,6,1,6
2013-05-19 10:00:00,0,287.15,0.0,0.0,90,Rain,light rain,3591,19,10,0,14.0,6,1,6
2013-05-19 10:00:00,0,287.15,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,3591,19,10,0,14.0,6,1,10
